percentile,empty_t1,empty_t4,empty_t8,read_t1,read_t4,read_t8
26.0,,13298,32747,,25853,55394
26.1,,13298,32748,,25854,55396
26.1,,13298,32748,,25854,55397
26.1,,13302,32757,,25854,55399
26.1,,13302,32760,,25858,55400
26.1,,13303,32766,,25860,55400
26.1,,13304,32766,,25861,55401
26.1,,13306,32767,,25863,55401
26.1,,13307,32768,,25866,55401
26.1,,13307,32770,,25871,55402
26.2,,13308,32770,,25871,55402
26.2,,13308,32770,,25872,55404
26.2,,13308,32775,,25875,55404
26.2,,13310,32775,,25876,55405
26.2,,13310,32777,,25876,55406
26.2,,13311,32784,,25876,55406
26.2,,13312,32791,,25877,55408
26.2,,13312,32792,,25879,55408
26.3,,13313,32797,,25879,55408
26.3,,13313,32799,,25879,55409
26.3,,13315,32804,,25881,55409
26.3,,13315,32807,,25883,55410
26.3,,13315,32809,,25883,55412
26.3,,13317,32809,,25883,55414
26.3,,13320,32811,,25886,55415
26.4,,13320,32812,,25889,55418
26.4,,13322,32817,,25889,55418
26.4,,13322,32818,,25890,55419
26.4,,13326,32820,,25890,55420
26.4,,13330,32832,,25893,55420
26.4,,13333,32833,,25893,55421
26.4,,13335,32847,,25893,55421
26.4,,13335,32850,,25895,55422
26.4,,13337,32854,,25895,55422
26.5,,13337,32855,,25896,55422
26.5,,13338,32863,,25897,55424
26.5,,13338,32866,,25906,55424
26.5,,13339,32866,,25906,55424
26.5,,13341,32868,,25906,55425
26.5,,13342,32870,,25907,55426
26.5,,13342,32878,,25907,55426
26.6,,13343,32879,,25907,55427
26.6,,13343,32882,,25909,55430
26.6,,13344,32883,,25909,55430
26.6,,13344,32888,,25914,55431
26.6,,13346,32896,,25919,55431
26.6,,13349,32897,,25921,55431
26.6,,13349,32901,,25923,55432
26.6,,13351,32903,,25924,55433
26.6,,13351,32909,,25925,55437
26.7,,13351,32914,,25927,55437
26.7,,13354,32915,,25928,55439
26.7,,13355,32918,,25929,55440
26.7,,13355,32925,,25930,55440
26.7,,13356,32926,,25931,55440
26.7,,13356,32932,,25933,55445
26.7,,13357,32935,,25934,55445
26.8,,13359,32935,,25935,55446
26.8,,13363,32938,,25936,55449
26.8,,13365,32939,,25936,55452
26.8,,13366,32950,,25937,55454
26.8,,13367,32955,,25937,55455
26.8,,13367,32958,,25938,55456
26.8,,13368,32959,,25938,55457
26.8,,13368,32960,,25939,55457
26.9,,13369,32961,,25942,55458
26.9,,13370,32964,,25943,55458
26.9,,13371,32965,,25946,55458
26.9,,13371,32975,,25948,55462
26.9,,13372,32981,,25950,55462
26.9,,13376,32987,,25952,55463
26.9,,13379,32991,,25956,55464
26.9,,13387,32993,,25957,55465
26.9,,13387,32994,,25957,55466
27.0,,13389,32995,,25961,55466
27.0,,13389,33001,,25964,55466
27.0,,13389,33005,,25969,55467
27.0,,13391,33012,,25971,55467
27.0,,13391,33013,,25971,55469
27.0,,13391,33015,,25972,55470
27.0,,13394,33017,,25973,55470
27.1,,13394,33020,,25975,55471
27.1,,13399,33031,,25977,55472
27.1,,13401,33031,,25980,55472
27.1,,13402,33033,,25982,55472
27.1,,13405,33035,,25983,55474
27.1,,13405,33036,,25984,55476
27.1,,13405,33038,,25986,55480
27.1,,13412,33043,,25988,55481
27.1,,13413,33046,,25994,55483
27.2,,13414,33047,,25994,55485
27.2,,13415,33048,,25995,55486
27.2,,13416,33050,,25995,55486
27.2,,13416,33066,,25999,55486
27.2,,13416,33075,,25999,55487
27.2,,13417,33079,,26002,55487
27.2,,13417,33083,,26002,55488
27.2,,13417,33087,,26005,55488
27.3,,13417,33091,,26005,55490
27.3,,13418,33094,,26005,55490
27.3,,13419,33095,,26006,55490
27.3,,13424,33098,,26007,55491
27.3,,13426,33100,,26010,55491
27.3,,13430,33102,,26010,55493
27.3,,13431,33106,,26014,55494
27.4,,13431,33109,,26016,55495
27.4,,13432,33115,,26019,55497
27.4,,13432,33127,,26022,55497
27.4,,13433,33128,,26024,55500
27.4,,13436,33129,,26028,55503
27.4,,13436,33129,,26029,55505
27.4,,13437,33135,,26029,55508
27.4,,13439,33135,,26029,55512
27.4,,13441,33152,,26031,55512
27.5,,13445,33155,,26032,55515
27.5,,13446,33159,,26033,55515
27.5,,13447,33161,,26035,55517
27.5,,13448,33162,,26036,55519
27.5,,13448,33162,,26037,55519
27.5,,13448,33163,,26038,55521
27.5,,13449,33164,,26039,55521
27.6,,13451,33172,,26048,55523
27.6,,13451,33178,,26050,55523
27.6,,13453,33181,,26052,55523
27.6,,13454,33187,,26053,55524
27.6,,13455,33190,,26053,55524
27.6,,13455,33191,,26057,55524
27.6,,13457,33191,,26059,55524
27.6,,13458,33202,,26059,55525
27.6,,13459,33220,,26059,55526
27.7,,13461,33228,,26060,55526
27.7,,13461,33233,,26062,55527
27.7,,13462,33238,,26062,55527
27.7,,13462,33244,,26063,55528
27.7,,13463,33245,,26065,55529
27.7,,13463,33246,,26066,55529
27.7,,13465,33247,,26071,55530
27.8,,13466,33247,,26072,55530
27.8,,13469,33252,,26074,55535
27.8,,13470,33252,,26075,55537
27.8,,13472,33253,,26076,55539
27.8,,13472,33254,,26077,55540
27.8,,13474,33258,,26078,55540
27.8,,13477,33258,,26079,55541
27.8,,13477,33260,,26080,55542
27.9,,13479,33262,,26081,55543
27.9,,13481,33268,,26083,55543
27.9,,13482,33268,,26084,55545
27.9,,13482,33277,,26086,55546
27.9,,13485,33278,,26087,55547
27.9,,13486,33286,,26097,55549
27.9,,13487,33298,,26097,55549
27.9,,13487,33303,,26098,55550
27.9,,13490,33304,,26098,55550
28.0,,13490,33306,,26098,55551
28.0,,13491,33312,,26100,55551
28.0,,13493,33314,,26103,55553
28.0,,13495,33314,,26103,55553
28.0,,13496,33321,,26104,55555
28.0,,13497,33327,,26109,55557
28.0,,13498,33327,,26111,55558
28.1,,13500,33332,,26112,55558
28.1,,13500,33336,,26116,55559
28.1,,13501,33339,,26117,55559
28.1,,13501,33339,,26117,55559
28.1,,13501,33345,,26117,55560
28.1,,13503,33349,,26122,55560
28.1,,13505,33351,,26124,55561
28.1,,13506,33353,,26125,55562
28.1,,13507,33362,,26127,55562
28.2,,13507,33365,,26131,55565
28.2,,13508,33370,,26133,55565
28.2,,13512,33371,,26135,55566
28.2,,13514,33375,,26135,55566
28.2,,13515,33378,,26136,55567
28.2,,13516,33380,,26136,55568
28.2,,13519,33380,,26137,55569
28.2,,13519,33381,,26138,55570
28.3,,13520,33385,,26139,55573
28.3,,13523,33389,,26139,55573
28.3,,13525,33398,,26142,55573
28.3,,13526,33400,,26143,55574
28.3,,13527,33405,,26147,55575
28.3,,13528,33407,,26148,55575
28.3,,13530,33407,,26148,55575
28.4,,13531,33411,,26149,55577
28.4,,13532,33412,,26150,55577
28.4,,13532,33412,,26150,55578
28.4,,13534,33414,,26151,55578
28.4,,13535,33414,,26152,55578
28.4,,13537,33423,,26155,55579
28.4,,13537,33427,,26157,55579
28.4,,13540,33428,,26157,55579
28.4,,13541,33431,,26158,55579
28.5,,13543,33435,,26161,55580
28.5,,13544,33436,,26162,55580
28.5,,13544,33438,,26166,55581
28.5,,13545,33461,,26166,55581
28.5,,13545,33462,,26167,55584
28.5,,13546,33466,,26167,55585
28.5,,13547,33475,,26167,55585
28.6,,13547,33484,,26169,55586
28.6,,13548,33492,,26172,55588
28.6,,13553,33499,,26176,55590
28.6,,13554,33501,,26178,55595
28.6,,13554,33502,,26179,55599
28.6,,13557,33507,,26180,55599
28.6,,13557,33511,,26181,55600
28.6,,13559,33515,,26182,55602
28.6,,13559,33515,,26185,55604
28.7,,13562,33520,,26188,55604
28.7,,13562,33525,,26191,55605
28.7,,13563,33526,,26191,55607
28.7,,13563,33533,,26192,55608
28.7,,13565,33534,,26193,55608
28.7,,13566,33538,,26194,55612
28.7,,13566,33541,,26196,55612
28.8,,13567,33545,,26199,55613
28.8,,13569,33557,,26199,55615
28.8,,13570,33561,,26200,55616
28.8,,13571,33562,,26202,55617
28.8,,13571,33575,,26205,55617
28.8,,13573,33579,,26207,55617
28.8,,13574,33582,,26212,55618
28.8,,13575,33598,,26214,55619
28.9,,13576,33603,,26218,55621
28.9,,13580,33604,,26218,55621
28.9,,13584,33605,,26221,55622
28.9,,13584,33608,,26221,55623
28.9,,13584,33608,,26221,55624
28.9,,13588,33611,,26224,55625
28.9,,13589,33620,,26227,55625
28.9,,13592,33621,,26227,55628
28.9,,13595,33624,,26228,55630
29.0,,13598,33637,,26228,55630
29.0,,13598,33644,,26229,55633
29.0,,13603,33645,,26231,55633
29.0,,13605,33662,,26234,55634
29.0,,13606,33664,,26236,55634
29.0,,13609,33677,,26240,55634
29.0,,13610,33682,,26240,55635
29.1,,13611,33687,,26240,55635
29.1,,13612,33687,,26242,55636
29.1,,13613,33704,,26244,55637
29.1,,13614,33705,,26245,55639
29.1,,13617,33709,,26252,55640
29.1,,13618,33714,,26253,55640
29.1,,13620,33722,,26255,55640
29.1,,13622,33723,,26255,55640
29.1,,13623,33728,,26257,55643
29.2,,13623,33728,,26257,55643
29.2,,13623,33729,,26259,55644
29.2,,13624,33733,,26260,55644
29.2,,13626,33745,,26260,55647
29.2,,13626,33746,,26262,55647
29.2,,13628,33750,,26263,55647
29.2,,13630,33754,,26265,55647
29.2,,13631,33755,,26266,55649
29.3,,13632,33758,,26266,55649
29.3,,13633,33765,,26267,55651
29.3,,13634,33766,,26268,55652
29.3,,13636,33775,,26270,55654
29.3,,13637,33776,,26271,55654
29.3,,13639,33779,,26271,55655
29.3,,13640,33796,,26272,55655
29.4,,13646,33798,,26273,55657
29.4,,13648,33798,,26273,55660
29.4,,13648,33805,,26274,55663
29.4,,13649,33807,,26274,55663
29.4,,13650,33813,,26275,55664
29.4,,13650,33820,,26277,55665
29.4,,13651,33821,,26278,55665
29.4,,13651,33821,,26283,55670
29.4,,13652,33822,,26285,55670
29.5,,13653,33824,,26287,55672
29.5,,13654,33825,,26291,55672
29.5,,13655,33825,,26292,55672
29.5,,13655,33827,,26292,55672
29.5,,13659,33828,,26292,55672
29.5,,13660,33830,,26293,55673
29.5,,13662,33835,,26294,55674
29.6,,13664,33837,,26295,55678
29.6,,13665,33841,,26298,55678
29.6,,13665,33844,,26299,55678
29.6,,13669,33845,,26300,55678
29.6,,13671,33847,,26301,55680
29.6,,13672,33847,,26302,55681
29.6,,13674,33849,,26303,55682
29.6,,13675,33871,,26303,55682
29.6,,13677,33871,,26304,55682
29.7,,13678,33872,,26305,55683
29.7,,13679,33874,,26305,55685
29.7,,13682,33875,,26306,55686
29.7,,13683,33882,,26311,55686
29.7,,13686,33882,,26311,55686
29.7,,13686,33886,,26312,55686
29.7,,13687,33887,,26312,55687
29.8,,13687,33889,,26314,55688
29.8,,13689,33893,,26315,55691
29.8,,13689,33899,,26315,55693
29.8,,13689,33901,,26316,55693
29.8,,13691,33902,,26319,55694
29.8,,13693,33919,,26320,55696
29.8,,13694,33924,,26321,55698
29.8,,13696,33927,,26322,55699
29.9,,13698,33934,,26322,55702
29.9,,13698,33936,,26323,55704
29.9,,13698,33938,,26324,55704
29.9,,13702,33948,,26329,55704
29.9,,13703,33948,,26329,55706
29.9,,13704,33951,,26330,55706
29.9,,13706,33952,,26330,55706
29.9,,13707,33960,,26330,55709
29.9,,13707,33963,,26332,55710
30.0,,13710,33966,,26333,55710
30.0,,13711,33975,,26334,55711
30.0,,13712,33978,,26335,55713
30.0,,13712,33980,,26336,55715
30.0,,13713,33987,,26339,55716
30.0,,13715,33992,,26340,55718
30.0,,13716,33993,,26341,55719
30.1,,13717,33995,,26341,55720
30.1,,13719,33997,,26341,55720
30.1,,13723,33998,,26341,55721
30.1,,13725,33999,,26341,55721
30.1,,13725,34003,,26342,55723
30.1,,13727,34005,,26342,55723
30.1,,13728,34009,,26344,55723
30.1,,13730,34017,,26345,55724
30.1,,13732,34023,,26346,55727
30.2,,13733,34025,,26347,55728
30.2,,13733,34027,,26348,55729
30.2,,13736,34031,,26351,55730
30.2,,13737,34036,,26352,55732
30.2,,13738,34040,,26352,55733
30.2,,13738,34041,,26353,55734
30.2,,13744,34047,,26357,55734
30.2,,13746,34048,,26358,55736
30.3,,13747,34050,,26360,55736
30.3,,13748,34050,,26360,55737
30.3,,13748,34059,,26361,55737
30.3,,13749,34062,,26363,55737
30.3,,13751,34084,,26364,55738
30.3,,13751,34084,,26366,55744
30.3,,13752,34088,,26367,55745
30.4,,13752,34102,,26369,55745
30.4,,13754,34102,,26369,55746
30.4,,13756,34105,,26370,55747
30.4,,13758,34106,,26370,55747
30.4,,13760,34107,,26370,55747
30.4,,13760,34115,,26371,55748
30.4,,13761,34118,,26371,55750
30.4,,13767,34120,,26371,55750
30.4,,13773,34125,,26373,55750
30.5,,13773,34133,,26373,55751
30.5,,13774,34134,,26373,55754
30.5,,13777,34135,,26375,55754
30.5,,13777,34141,,26376,55755
30.5,,13778,34142,,26377,55755
30.5,,13779,34142,,26378,55756
30.5,,13780,34145,,26379,55756
30.6,,13780,34145,,26379,55756
30.6,,13781,34146,,26381,55758
30.6,,13783,34147,,26383,55759
30.6,,13785,34150,,26384,55760
30.6,,13789,34152,,26386,55760
30.6,,13790,34157,,26387,55762
30.6,,13791,34164,,26388,55762
30.6,,13791,34169,,26390,55762
30.6,,13791,34175,,26393,55762
30.7,,13792,34178,,26394,55764
30.7,,13792,34184,,26397,55764
30.7,,13795,34186,,26397,55764
30.7,,13796,34186,,26398,55766
30.7,,13797,34189,,26399,55766
30.7,,13799,34192,,26402,55767
30.7,,13799,34193,,26403,55767
30.8,,13801,34194,,26405,55770
30.8,,13801,34197,,26405,55770
30.8,,13804,34202,,26406,55774
30.8,,13807,34207,,26406,55774
30.8,,13808,34210,,26408,55778
30.8,,13809,34213,,26408,55778
30.8,,13812,34219,,26409,55778
30.8,,13813,34221,,26411,55779
30.9,,13813,34221,,26411,55781
30.9,,13814,34222,,26412,55782
30.9,,13815,34231,,26414,55782
30.9,,13816,34233,,26414,55783
30.9,,13818,34233,,26416,55785
30.9,,13818,34234,,26417,55789
30.9,,13823,34238,,26417,55793
30.9,,13826,34249,,26420,55793
30.9,,13827,34249,,26420,55794
31.0,,13829,34250,,26424,55795
31.0,,13829,34253,,26424,55796
31.0,,13830,34263,,26425,55798
31.0,,13831,34265,,26426,55799
31.0,,13832,34266,,26426,55800
31.0,,13835,34269,,26426,55801
31.0,,13837,34269,,26428,55802
31.1,,13838,34274,,26428,55802
31.1,,13839,34275,,26429,55802
31.1,,13840,34275,,26429,55805
31.1,,13842,34279,,26430,55805
31.1,,13842,34300,,26432,55806
31.1,,13843,34302,,26435,55806
31.1,,13843,34308,,26435,55806
31.1,,13844,34310,,26441,55806
31.1,,13844,34312,,26445,55807
31.2,,13845,34313,,26445,55808
31.2,,13847,34313,,26445,55809
31.2,,13848,34315,,26447,55810
31.2,,13849,34316,,26448,55812
31.2,,13851,34318,,26449,55814
31.2,,13852,34321,,26450,55814
31.2,,13854,34321,,26450,55817
31.2,,13854,34323,,26451,55818
31.3,,13855,34338,,26453,55818
31.3,,13857,34343,,26455,55819
31.3,,13860,34344,,26455,55820
31.3,,13860,34346,,26455,55821
31.3,,13860,34347,,26456,55821
31.3,,13860,34355,,26456,55821
31.3,,13861,34363,,26457,55821
31.4,,13865,34365,,26461,55822
31.4,,13867,34367,,26463,55824
31.4,,13868,34370,,26463,55824
31.4,,13868,34371,,26464,55824
31.4,,13870,34387,,26464,55826
31.4,,13871,34389,,26465,55829
31.4,,13874,34392,,26465,55829
31.4,,13874,34399,,26466,55829
31.4,,13879,34406,,26466,55830
31.5,,13879,34407,,26467,55831
31.5,,13884,34409,,26469,55832
31.5,,13884,34409,,26469,55833
31.5,,13884,34417,,26471,55836
31.5,,13885,34420,,26471,55839
31.5,,13885,34424,,26472,55839
31.5,,13886,34426,,26473,55839
31.6,,13886,34430,,26473,55840
31.6,,13890,34435,,26475,55841
31.6,,13891,34435,,26477,55845
31.6,,13891,34439,,26479,55848
31.6,,13891,34442,,26480,55852
31.6,,13892,34442,,26481,55852
31.6,,13892,34443,,26482,55852
31.6,,13895,34443,,26484,55853
31.6,,13897,34447,,26484,55854
31.7,,13899,34448,,26485,55854
31.7,,13900,34450,,26486,55856
31.7,,13901,34452,,26490,55856
31.7,,13902,34455,,26491,55856
31.7,,13902,34463,,26492,55857
31.7,,13904,34469,,26494,55857
31.7,,13904,34475,,26495,55858
31.8,,13906,34477,,26495,55859
31.8,,13908,34481,,26498,55860
31.8,,13908,34485,,26499,55862
31.8,,13908,34491,,26500,55862
31.8,,13910,34496,,26500,55862
31.8,,13910,34498,,26501,55862
31.8,,13913,34498,,26502,55864
31.8,,13915,34505,,26503,55865
31.9,,13916,34510,,26503,55865
31.9,,13916,34516,,26505,55866
31.9,,13917,34519,,26505,55866
31.9,,13918,34519,,26506,55867
31.9,,13919,34539,,26510,55868
31.9,,13919,34541,,26511,55868
31.9,,13923,34542,,26512,55869
31.9,,13924,34543,,26514,55873
31.9,,13933,34545,,26515,55873
32.0,,13937,34546,,26515,55874
32.0,,13937,34551,,26516,55874
32.0,,13941,34553,,26517,55875
32.0,,13942,34554,,26517,55875
32.0,,13942,34558,,26518,55877
32.0,,13943,34560,,26519,55880
32.0,,13946,34563,,26520,55880
32.0,,13952,34563,,26521,55881
32.1,,13952,34565,,26525,55881
32.1,,13952,34570,,26529,55884
32.1,,13954,34572,,26529,55885
32.1,,13956,34577,,26529,55885
32.1,,13956,34583,,26530,55886
32.1,,13958,34583,,26530,55886
32.1,,13959,34583,,26530,55888
32.1,,13959,34588,,26532,55888
32.2,,13961,34597,,26533,55888
32.2,,13962,34606,,26533,55888
32.2,,13962,34618,,26534,55889
32.2,,13963,34627,,26536,55890
32.2,,13967,34628,,26536,55891
32.2,,13968,34629,,26538,55892
32.2,,13971,34639,,26539,55893
32.2,,13973,34640,,26540,55895
32.3,,13973,34643,,26540,55898
32.3,,13982,34655,,26541,55900
32.3,,13986,34657,,26542,55903
32.3,,13988,34665,,26542,55904
32.3,,13988,34665,,26542,55904
32.3,,13988,34666,,26543,55905
32.3,,13988,34667,,26543,55907
32.4,,13990,34668,,26544,55907
32.4,,13991,34674,,26544,55910
32.4,,13992,34682,,26544,55910
32.4,,13994,34691,,26544,55914
32.4,,13994,34692,,26545,55915
32.4,,13994,34695,,26545,55915
32.4,,13996,34696,,26545,55916
32.4,,13997,34697,,26547,55917
32.5,,13997,34699,,26548,55919
32.5,,13999,34710,,26549,55920
32.5,,14000,34710,,26549,55920
32.5,,14000,34725,,26550,55920
32.5,,14004,34741,,26551,55921
32.5,,14006,34747,,26552,55923
32.5,,14012,34753,,26553,55925
32.5,,14012,34754,,26554,55929
32.5,,14015,34755,,26555,55929
32.6,,14016,34755,,26556,55929
32.6,,14018,34756,,26557,55930
32.6,,14020,34765,,26559,55930
32.6,,14021,34765,,26560,55932
32.6,,14021,34766,,26565,55932
32.6,,14023,34769,,26565,55932
32.6,,14024,34771,,26565,55933
32.6,,14025,34771,,26567,55936
32.7,,14027,34771,,26567,55939
32.7,,14027,34776,,26567,55939
32.7,,14027,34780,,26570,55939
32.7,,14032,34786,,26575,55939
32.7,,14032,34789,,26575,55941
32.7,,14033,34790,,26576,55942
32.7,,14035,34790,,26576,55943
32.8,,14037,34793,,26578,55944
32.8,,14039,34794,,26579,55944
32.8,,14039,34795,,26581,55944
32.8,,14040,34798,,26582,55946
32.8,,14044,34801,,26583,55948
32.8,,14045,34801,,26587,55948
32.8,,14045,34804,,26587,55949
32.8,,14045,34811,,26589,55950
32.9,,14055,34815,,26590,55954
32.9,,14056,34820,,26591,55956
32.9,,14057,34827,,26592,55957
32.9,,14058,34829,,26592,55958
32.9,,14058,34833,,26593,55959
32.9,,14059,34835,,26593,55959
32.9,,14061,34836,,26593,55962
32.9,,14066,34839,,26594,55962
33.0,,14067,34841,,26596,55962
33.0,,14070,34841,,26597,55963
33.0,,14070,34842,,26597,55965
33.0,,14071,34843,,26600,55966
33.0,,14076,34847,,26600,55967
33.0,,14076,34849,,26601,55969
33.0,,14077,34849,,26601,55970
33.0,,14077,34849,,26605,55971
33.0,,14079,34850,,26607,55971
33.1,,14080,34850,,26607,55972
33.1,,14083,34856,,26607,55974
33.1,,14087,34867,,26610,55977
33.1,,14087,34872,,26615,55978
33.1,,14088,34873,,26615,55979
33.1,,14090,34875,,26616,55983
33.1,,14090,34877,,26616,55983
33.1,,14092,34877,,26618,55986
33.2,,14096,34882,,26620,55986
33.2,,14099,34884,,26622,55987
33.2,,14100,34887,,26623,55987
33.2,,14100,34889,,26623,55987
33.2,,14101,34892,,26624,55987
33.2,,14101,34894,,26624,55990
33.2,,14103,34895,,26625,55990
33.2,,14104,34896,,26625,55991
33.3,,14105,34906,,26628,55991
33.3,,14105,34909,,26630,55992
33.3,,14106,34915,,26630,55993
33.3,,14107,34917,,26630,55993
33.3,,14110,34918,,26631,55994
33.3,,14111,34920,,26632,55995
33.3,,14117,34935,,26633,55995
33.4,,14118,34942,,26634,55995
33.4,,14119,34949,,26634,55997
33.4,,14120,34950,,26634,55998
33.4,,14121,34952,,26635,55998
33.4,,14121,34952,,26637,55998
33.4,,14125,34956,,26637,56000
33.4,,14127,34963,,26638,56000
33.4,,14130,34976,,26638,56003
33.5,,14130,34984,,26640,56004
33.5,,14131,34985,,26640,56004
33.5,,14136,34994,,26640,56005
33.5,,14137,35002,,26640,56007
33.5,,14138,35004,,26641,56009
33.5,,14141,35004,,26642,56009
33.5,,14142,35008,,26643,56010
33.5,,14142,35011,,26645,56010
33.5,,14144,35014,,26647,56010
33.6,,14144,35019,,26647,56010
33.6,,14146,35021,,26648,56012
33.6,,14152,35033,,26648,56013
33.6,,14157,35038,,26649,56014
33.6,,14158,35041,,26651,56016
33.6,,14163,35043,,26653,56017
33.6,,14163,35046,,26654,56019
33.6,,14164,35046,,26654,56019
33.7,,14165,35047,,26655,56019
33.7,,14165,35051,,26658,56020
33.7,,14167,35051,,26659,56021
33.7,,14168,35056,,26660,56023
33.7,,14168,35059,,26660,56026
33.7,,14170,35060,,26661,56027
33.7,,14170,35064,,26661,56027
33.8,,14171,35066,,26664,56027
33.8,,14172,35074,,26664,56027
33.8,,14174,35076,,26665,56028
33.8,,14175,35077,,26666,56031
33.8,,14175,35078,,26666,56032
33.8,,14176,35078,,26667,56034
33.8,,14178,35082,,26668,56034
33.8,,14179,35083,,26668,56037
33.9,,14186,35093,,26669,56038
33.9,,14187,35095,,26669,56039
33.9,,14188,35098,,26670,56040
33.9,,14193,35100,,26671,56041
33.9,,14195,35102,,26671,56041
33.9,,14196,35103,,26672,56044
33.9,,14196,35103,,26674,56048
33.9,,14196,35106,,26675,56049
34.0,,14200,35111,,26676,56050
34.0,,14201,35114,,26676,56052
34.0,,14202,35120,,26680,56053
34.0,,14203,35121,,26680,56054
34.0,,14203,35122,,26681,56055
34.0,,14206,35128,,26685,56055
34.0,,14207,35150,,26685,56055
34.0,,14207,35151,,26685,56058
34.0,,14208,35154,,26686,56058
34.1,,14209,35155,,26688,56059
34.1,,14211,35165,,26688,56059
34.1,,14211,35180,,26688,56059
34.1,,14213,35183,,26689,56060
34.1,,14214,35183,,26690,56061
34.1,,14216,35188,,26691,56063
34.1,,14226,35190,,26691,56064
34.1,,14229,35195,,26692,56065
34.2,,14232,35199,,26693,56065
34.2,,14232,35200,,26693,56070
34.2,,14233,35200,,26694,56073
34.2,,14233,35219,,26696,56074
34.2,,14234,35220,,26697,56075
34.2,,14236,35225,,26698,56076
34.2,,14237,35226,,26699,56078
34.2,,14239,35231,,26700,56080
34.3,,14242,35234,,26701,56082
34.3,,14242,35235,,26701,56084
34.3,,14242,35236,,26706,56085
34.3,,14246,35261,,26706,56085
34.3,,14247,35263,,26707,56086
34.3,,14247,35265,,26708,56086
34.3,,14252,35268,,26709,56086
34.4,,14256,35270,,26709,56087
34.4,,14260,35273,,26709,56088
34.4,,14260,35274,,26710,56089
34.4,,14261,35274,,26712,56092
34.4,,14263,35278,,26712,56093
34.4,,14264,35282,,26713,56094
34.4,,14267,35284,,26714,56099
34.4,,14270,35288,,26714,56100
34.5,,14270,35292,,26716,56100
34.5,,14272,35293,,26720,56100
34.5,,14273,35295,,26721,56100
34.5,,14273,35303,,26721,56102
